,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
0,2022-01-01 00:00:00,BTCUSDT,1.9694434738142925,1.9913661737759407,1.969078706268377,1.9881591170579962,0.0640614884731751,5,0.0,1.9981115266862037,1.9834059233500172,100.0,66.6666666666652,100.0,1.9881591170579962,1.9881591170579962
1,2022-01-01 01:00:00,BTCUSDT,1.988159543188307,2.0006813823667278,1.9846618655985,1.9933583329782247,0.040218834533600374,5,0.00011664907513342371,1.9981115266862037,1.9834059233500172,100.0,66.6666666666652,100.0,1.9907587250181105,1.9907587250181105
2,2022-01-01 02:00:00,BTCUSDT,1.9933583329782247,1.9997843780628117,1.9909643328929987,1.994791409212937,0.020674504623513872,5,0.00019307368331400454,1.9990825831070653,1.9851233230590402,100.0,65.30246395606294,100.0,1.9921029530830527,1.9921029530830527
3,2022-01-01 03:00:00,BTCUSDT,1.994791409212937,1.9992598116504026,1.9925904461584354,1.99485234584736,0.023986436698342356,5,0.0002253014415010135,1.999117700746832,1.986462901801427,100.0,59.939849380256994,100.0,1.9927903012741295,1.9927903012741295
4,2022-01-01 04:00:00,BTCUSDT,1.9948527719776707,1.9980112498402012,1.9853935313418845,1.9904994247240808,0.03672748497890655,5,6.485761137176027e-05,1.9981823806901482,1.9864818712380914,58.33484268596851,-4.876651274506175,2.8952824280490574,1.9923321259641198,1.9923321259641198
5,2022-01-01 05:00:00,BTCUSDT,1.9904994247240808,2.0264861294583887,1.9889180551412622,2.0110175991818298,0.05968962457919632,5,0.0008445591568084776,2.011575382335978,1.9793173606648318,86.25671964887442,176.94125123343824,68.19862749980916,1.995446371500405,1.995446371500405
6,2022-01-01 06:00:00,BTCUSDT,2.0110180253121404,2.016636979588358,2.0002556781863894,2.001944006477181,0.0261634533600375,5,0.0009189930764708087,2.011895970462926,1.9808532396741052,66.01747456743274,103.74493249349175,68.19862749980913,1.9963746050685156,1.9963746050685156
7,2022-01-01 07:00:00,BTCUSDT,2.00194358034687,2.013715004048238,1.9970528827715515,2.0111104955895516,0.027536575190693316,5,0.0013900835846447634,2.015966800015452,1.9804663827518385,72.70952826789764,87.39605529896616,54.81701409694195,1.9982165913836452,1.9982165913836452
8,2022-01-01 08:00:00,BTCUSDT,2.0111104955895516,2.017500745728044,2.006013124813568,2.008131418587804,0.022689209102143434,5,0.001547351334508118,2.0171893536808425,1.981447124020705,68.19455264185325,93.76246305821854,58.94413086087772,1.9993182388507738,1.9993182388507738
9,2022-01-01 09:00:00,BTCUSDT,2.008131418587804,2.011998125026633,1.9999821025269529,2.0089478842630077,0.023067495206034006,5,0.0016784562625922206,2.0181971869973063,1.9823652197866881,68.74480978479349,58.50737074164205,37.54823382359053,2.000281203391997,2.000281203391997
10,2022-01-01 10:00:00,BTCUSDT,2.0089478842630077,2.015543103080922,1.9906843652789024,1.9973187880853966,0.03933257766224912,5,0.0011301090487867427,2.017102108229244,1.9829216775899146,54.78044913020855,11.275300667109647,12.57484906319268,2.0000118929095794,2.0000118929095794
11,2022-01-01 11:00:00,BTCUSDT,1.997319214215707,2.003141858780415,1.9924476925043677,1.9925371798696043,0.031230576128179997,5,0.00045005510324180875,2.016245658291838,1.9825323420206582,50.42365768333491,-32.435618927887916,12.574849063192689,1.999389000156248,1.999389000156248
12,2022-01-01 12:00:00,BTCUSDT,1.9925371798696043,2.0092248689649295,1.9924276643797674,2.0059679550006395,0.024807179869604123,5,0.0006984184191658471,2.0164415460606664,1.983348601150967,59.729897910753536,26.335386646932367,23.023266906745707,1.9998950736058165,1.9998950736058165
13,2022-01-01 13:00:00,BTCUSDT,2.0059679550006395,2.011321003963012,2.0000464482038605,2.0038027868922317,0.01935245749350151,5,0.0007497658192838763,2.0162081670832914,1.9841402248835442,57.91681263568157,48.170416373971165,26.269113560820223,2.000174195983418,2.000174195983418
14,2022-01-01 14:00:00,BTCUSDT,2.0038027868922317,2.0070737631567734,1.9964281757361402,1.9996684706183152,0.0214625729748157,5,0.000533586166585831,2.0155934090459624,1.9846875528721923,54.64056321052125,8.584233820586759,17.153819392456832,2.0001404809590775,2.0001404809590775
15,2022-01-01 15:00:00,BTCUSDT,1.9994038436954022,2.0237414241274982,1.9973447820343462,2.012146418374739,0.06459935441257937,5,0.0011196271940718816,2.0169815042200154,1.9848001998750966,61.44930999546216,104.9262630582755,38.880391354293955,2.000890852047556,2.000890852047556
16,2022-01-01 16:00:00,BTCUSDT,2.012146418374739,2.025279754548941,2.0107414667405292,2.014259172454937,0.044725750628542206,5,0.0016834175283975128,2.0185525652993688,1.984801882373083,62.43692949964274,143.9562102967936,40.42189331433848,2.001677223836226,2.001677223836226
17,2022-01-01 17:00:00,BTCUSDT,2.014258746324626,2.0434921378957682,2.012988877998892,2.034963139728129,0.056277571483359615,5,0.003399906071023029,2.02620323903776,1.9808496437337917,70.18112965622421,224.34804469876602,54.83723371519229,2.003526441385776,2.003526441385776
18,2022-01-01 18:00:00,BTCUSDT,2.0349627135978183,2.038819192909192,2.020709933097541,2.026699194613713,0.036679603272680786,5,0.004147567772061933,2.0292147359453314,1.9802773840081083,64.67543700018855,180.07934271309387,54.83723371519229,2.00474605997672,2.00474605997672
19,2022-01-01 19:00:00,BTCUSDT,2.0266987684834024,2.0288848169770315,2.015286146503601,2.016865385434866,0.035397434695529896,5,0.0040327657166088215,2.0297770204091417,1.9809270320901124,58.97967786609673,107.43585558251573,43.05808728526985,2.005352026249627,2.005352026249627
20,2022-01-01 20:00:00,BTCUSDT,2.0168658115651765,2.0266344228064943,2.0134733881621,2.0195090978821324,0.030562403374952057,5,0.0040706382119530815,2.030714447789424,1.9831246027922438,59.96033760642671,96.80857141270057,39.27274151228004,2.0060261725178417,2.0060261725178417
21,2022-01-01 21:00:00,BTCUSDT,2.0195090978821324,2.027231857502024,2.014266416670218,2.0164345676908,0.034483285890825416,5,0.0038452282992560427,2.0313313704496827,1.9848153036032428,58.28401896850474,87.0911156678128,39.833610359204656,2.00649928138934,2.00649928138934
22,2022-01-01 22:00:00,BTCUSDT,2.0164341415604894,2.023734606042528,2.0122819278135253,2.021593727361827,0.019878067499041207,5,0.0039753293046480564,2.0325374650578687,1.9862894408099454,60.21481903805735,81.40042225656805,35.39346423115278,2.007155561649013,2.007155561649013
23,2022-01-01 23:00:00,BTCUSDT,2.021593727361827,2.0374994673371116,2.01464908168918,2.033606766949333,0.031801659351429666,5,0.004855313478393963,2.0357949442429626,1.9869074037350491,64.20551100858489,132.27237050875013,47.70547039053955,2.008257695203193,2.008257695203193
24,2022-01-02 00:00:00,BTCUSDT,2.0336071930796438,2.034772233348958,2.019053138449738,2.0294583883751653,0.046128954276217674,6,0.005194195278708236,2.036942529032959,1.9896557153101617,61.98446054355691,117.04656760778785,47.70547039053955,2.009105722930072,2.009105722930072
25,2022-01-02 01:00:00,BTCUSDT,2.0294579622448543,2.030162781778668,2.0162517577875314,2.0189189074018836,0.019847172625388845,6,0.0046570800843146465,2.0374409031376945,1.989947472027431,56.81862105808261,75.75908431667197,41.43725560966293,2.0094831531020647,2.0094831531020647
26,2022-01-02 02:00:00,BTCUSDT,2.0189189074018836,2.0219695742958197,2.014552350108663,2.0186005880598286,0.01927781352537606,6,0.004161609627342688,2.0377000036463206,1.99135402967707,56.67105501210874,52.98829112858306,37.6492527935324,2.009820835878278,2.009820835878278
27,2022-01-02 03:00:00,BTCUSDT,2.018600161929518,2.0227174329910085,2.014295393531342,2.0168521753952358,0.016502024971236203,6,0.0036017513774981857,2.0379511076915158,1.991677093612443,55.84691853287174,49.01142853871551,38.425028823593664,2.010071955146741,2.010071955146741
28,2022-01-02 04:00:00,BTCUSDT,2.0168521753952358,2.020527975454894,1.9930212639025016,1.998990071163762,0.05367913239868752,6,0.0018354280438388493,2.038393578518515,1.9903204880430392,48.40715203610636,-36.64231435340686,0.4282653588233811,2.0096898212162935,2.0096898212162935
29,2022-01-02 05:00:00,BTCUSDT,1.998990071163762,2.0066318660246303,1.9956568798738654,2.0062760472152386,0.029241222567861252,6,0.000964404369164118,2.038415763677714,1.9900311191790636,51.152999258843906,-44.12153601934031,0.4282653588233782,2.0095760287495916,2.0095760287495916
30,2022-01-02 06:00:00,BTCUSDT,2.0062760472152386,2.0132100396301187,2.003291430519453,2.008037243789151,0.02250828695615119,6,0.0004017445190078739,2.0378234973944247,1.991695231032729,51.794543217473695,-16.4771884368648,9.231606897795205,2.0102386329739637,2.0095263905250613
